,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
17226,1.2205168939114088,-0.1717865512795478,-0.49806151952117833,-0.5850021651119224,-0.5376109446102744,1.5129307135052088,1.808987616040875,1,0,0,0,0
8902,0.9026845796008751,-0.5687497549499475,-0.6001084483564069,-0.7201092946038339,-0.6213103558775479,0.05012644248737649,2.540410937738151,1,0,0,0,0
1046,-1.560515856305761,-0.3890620230344779,-0.4529710160823564,-0.5470308803527577,-0.5062236653850468,-0.7083315186891598,-0.430319813095937,0,1,0,0,0
6298,-0.5275608347965265,1.6654288301418863,,3.6748461529859933,1.9655245736016256,-0.02661945989276018,-0.6123068719654148,1,0,0,0,0
17561,1.1410588153337755,-0.7016820056016979,-0.7045285615831524,-0.39161352878036276,-0.7677843255952767,-0.924199108305717,-0.19027021639667346,1,0,0,0,0
18742,-0.20972852048599275,-0.20570719454930483,-0.1563229671427385,-0.07636355996590256,-0.09557342885498586,-0.9638880043239771,-1.2041981158123354,0,1,0,0,0
1176,-0.20972852048599275,0.26551471465758997,0.6861574918457763,0.5435397400558091,0.621102780121044,-1.4802647549063783,-1.4017840654420541,0,1,0,0,0
6017,0.8232265010232418,0.13624956057554294,0.12371279105626082,0.40666650429602946,0.13198434552791413,0.027229002476841943,-0.6547705190349595,0,1,0,0,0
4273,0.42593610813507465,-0.07460849218240609,1.5025329225276047,1.0857343642913233,1.5261026644484394,-1.1778079955948109,-0.3843897458574497,1,0,0,0,0
15822,1.8561815225324763,-0.8410316752504294,-0.6309598454461272,-0.6945007537197461,-0.6291571756838549,-0.8809308423547759,0.5905409266576097,0,0,0,1,0
7172,1.8561815225324763,-0.7177255530941506,-0.7282604054983218,-0.4419475574146043,-0.7311658331658445,-1.0767960705828201,-0.6400382333169542,1,0,0,0,0
14115,0.5053941867127081,-0.4339839560133453,-0.3343117965065092,-0.25650639928845126,-0.34928726925890885,-0.8126069868750655,-0.9494162333950664,0,0,0,0,1
12916,-0.6864769919517933,1.0841940238438876,0.6932770450203272,0.798742095762753,0.8643541941165578,0.11192321161925632,-0.40605487191333994,0,1,0,0,0
15596,-0.7659350705294268,0.6643114666128414,0.8024435270301066,0.6247806283777428,0.5714062546811004,-0.5009386137661566,-0.7830280652858296,0,1,0,0,0
8161,0.6643103438679749,-0.5068675003362015,-0.5882425263988221,-0.6309209280764936,-0.5663826172333997,0.6889386998847284,0.16070482570874797,1,0,0,0,0
12322,0.02864571524690751,-0.9556284430536627,-0.8825173909469232,-1.0609678043023818,-1.0267293792034042,-1.4101512144603277,-1.3593204183725092,0,1,0,0,0
7250,-0.20972852048599275,-0.15574300378709516,-0.00918553486868801,0.3104137126972167,0.01951326163751529,-0.7006990386856483,-0.13740730882030133,1,0,0,0,0
326,1.2999749724890424,-0.5077842744786274,-0.5858693420073052,-0.551446146022428,-0.5559201908249904,-1.3728836569259402,-1.0586084687167532,0,0,0,1,0
16811,-0.20972852048599275,0.2829334233636814,0.9353418529550555,0.7245656325122918,0.9297443591691154,-0.6356387263798533,0.32189336356457116,0,0,0,0,1
2840,0.42593610813507465,-0.35605815390714673,-0.509927441478763,-0.5046443299239227,-0.4983768455787399,-0.3579743676314164,-1.1322698973067797,0,1,0,0,0
3983,0.2670199509798078,-0.4536946000755014,-0.7021553771916355,-0.6432836719515704,-0.6971629473385146,1.4729259907281824,1.9597768933898712,1,0,0,0,0
4388,0.5053941867127081,-0.6824297486107548,-0.41025369703505143,-0.3615897222266046,-0.5323797314060698,-0.7787082481008488,-0.06981211552592388,1,0,0,0,0
11297,-0.5275608347965265,0.816495974255535,1.2248703487201225,1.1775718902204657,1.2645420042382096,0.19967041276307498,-0.31679455256307226,1,0,0,0,0
2055,0.02864571524690751,-0.6384245897743133,-0.5360324697854494,-0.5205392863347358,-0.5820762568460135,-1.0712691023044154,-1.149601998151492,0,1,0,0,0
12573,0.6643103438679749,-0.7232261979487058,-0.7448726962389404,-0.7395364635503833,-0.7023941605427192,-0.47214574092532335,-1.1678007040384397,0,1,0,0,0
18713,-0.9248512276846935,-0.42344105337544785,-0.5478983917430341,-0.40839153832510994,-0.4460647135366939,0.035177309239119416,-0.5039812416859637,0,1,0,0,0
7304,1.061600736756142,-0.5531645945287078,-0.24175760523734846,0.09848096055304174,-0.289128317410556,-0.4523012929161933,-0.42771999796923016,1,0,0,0,0
17118,1.3794330510666757,-1.1944481071556006,-1.266973262372668,-1.247292015562469,-1.2935212526178388,5.858285811780274,2.540410937738151,0,0,0,1,0
2334,0.2670199509798078,-0.7048907151001885,,-0.6176751310674826,-0.7207034067574353,-1.252448386249841,-1.3194565864296712,0,1,0,0,0
5189,0.6643103438679749,-0.7621890990018051,-0.7519922494134913,-0.5152409675311315,-0.8410213104541411,-1.1612797285527237,-0.9702147544087211,1,0,0,0,0
6252,-0.05081236333072591,-0.43535911722698406,-0.2868481086761704,-0.06223470982295757,-0.2917439240126583,-0.7113845106905643,-0.4294532080537014,1,0,0,0,0
11692,0.42593610813507465,-0.640258138059165,-0.5478983917430341,-0.49139853291491176,-0.5454577644165812,-0.14773902187951923,-0.3895893761108634,1,0,0,0,0
14447,0.5053941867127081,-0.34734879955410103,-0.5455252073515172,-0.7307059322110426,-0.6343883888880595,1.6236806302458175,2.540410937738151,0,0,0,0,1
1711,-0.2891865990636262,0.5368798608156461,0.6363206196239205,0.3492680505903154,0.7649611432366705,-0.11520886572662163,-0.36879085509720877,0,0,0,1,0
6678,-1.1632254634175938,-0.5472055626029396,-0.40076095946898366,-0.5682241555671752,-0.40944622110726175,-0.5935284918777206,-0.2543989895221085,0,1,0,0,0
5686,0.42593610813507465,-0.11861365101884762,-0.41737325020960225,-0.3271506500031762,-0.35974969566731807,1.1208317924972262,1.388684170556605,1,0,0,0,0
13124,-1.4015996991504942,-0.4958662106270912,-0.6594380581443304,-0.5585105710939005,-0.6971629473385146,0.4930208338635562,-0.43465283830711504,0,1,0,0,0
4447,1.8561815225324763,-0.39685460324509775,,0.37311048520653506,-0.15834798730544103,-0.767022658026507,-0.34365930887237617,1,0,0,0,0
9932,-0.2891865990636262,-0.42848331115879007,-0.2631162647610009,-0.35717445655693436,-0.262972251389533,-0.4370363329091703,-0.5611771744735139,0,0,0,1,0
4823,-0.20972852048599275,-0.37897750746779335,0.24237201063210798,0.9868324132907083,0.36738893971712105,-0.7985526961099788,2.540402271687729,1,0,0,0,0
12874,-1.8783481706162946,1.4591546480960667,2.2999228780772976,1.5996712882409474,2.240163266822367,-0.8615601344837946,-0.782161460243594,0,1,0,0,0
11074,0.42593610813507465,-0.38631170060720027,-0.13733749201060294,0.26184579033084326,-0.15311677410123645,-0.5512077062030774,-0.46585061982759696,1,0,0,0,0
6480,0.2670199509798078,-0.5944194309378718,-0.48382241317207664,-0.5373172958794831,-0.3937525814946479,-0.5460492024765662,-0.18073756093208176,0,1,0,0,0
311,1.4588911296443092,-0.6966397478183557,-0.6618112425358474,-0.5293698176740764,-0.5768450436418089,-1.1162744154285695,-1.049942418294397,0,0,0,1,0
18287,-0.5275608347965265,-0.531162015110487,-0.8136950435929318,-0.7995840766578994,-0.8174808510352204,3.401574730925857,2.540410937738151,0,0,0,1,0
7526,0.9026845796008751,-0.3959378291026719,-0.40076095946898366,-0.26798609002959406,-0.45914274654720544,-0.3126005899553683,-0.9598154939018937,1,0,0,0,0
12277,-1.8783481706162946,-0.3730184755420252,-0.4055073282520175,-0.5540953054242302,-0.4879144191703307,-0.5223621955691166,-0.8809544350584534,0,1,0,0,0
7538,-0.20972852048599275,-0.09798623281426565,0.22338653549997242,1.0380494950588839,0.21829936339729,-1.0992197704552058,-0.837624182946673,1,0,0,0,0
1169,-0.2891865990636262,-0.10394526474003378,-0.11360564809543351,-0.03662616893886977,-0.05372372322134908,-0.9869959955070223,-1.2899920149936606,0,1,0,0,0
6442,0.18756187240217437,0.005150858208644194,0.0026803870888967058,0.041965559981261766,0.053516147464845176,0.036493254067311034,0.14770575007521383,0,1,0,0,0
1700,-1.4810577777281275,5.786328600346151,4.122528490762311,5.157492364861284,4.808688950086824,1.1558885627202518,0.5680091955594839,0,0,0,1,0
11169,-0.9248512276846935,0.3590256771850282,0.9353418529550555,0.9135390031741811,0.6969553715820107,-0.3097055113333467,0.18756958201805182,1,0,0,0,0
3532,0.3464780295574412,-0.32488783306466734,-0.552644760526068,-0.4675560982986921,-0.5402265512123767,0.9281774696499696,0.9848462208748116,1,0,0,0,0
20101,-1.2426835419952273,-0.9822148931840128,-1.096103986183448,-1.0856932920525357,-1.1287380366853939,-0.2609102771040006,-0.6305055778523625,0,1,0,0,0
15222,-1.7988900920386612,3.311038415796314,2.1599049989777983,2.444753137415845,2.3578655639169703,1.351911704327679,0.7742611956115587,0,0,0,0,1
15562,-1.4810577777281275,1.1520353103834018,0.743113917242183,0.6636349662708415,0.7414206838177498,1.5396707124140627,0.6988665569370608,1,0,0,0,0
2360,1.061600736756142,-0.5948778180090847,-0.7662313557625929,-0.7139279226662955,-0.7259346199616399,-0.4144547196574017,-0.6374384181902474,0,1,0,0,0
15244,0.18756187240217437,0.027153437626864962,-0.11123246370391657,-0.32361843746743996,-0.12696070808021345,0.4808088658579377,1.6174679017068057,0,0,0,0,1
6101,0.5053941867127081,-0.48669846920283255,-0.6214671078800593,-0.2980098965833522,-0.5506889776207858,0.11745017989766098,-0.3601248046748527,1,0,0,0,0
8048,1.2999749724890424,-0.3588084763344243,-0.49806151952117833,-0.42428649473592306,-0.4696051729556146,0.6358798044120415,0.10697531309014024,1,0,0,0,0
3881,0.5848522652903415,-0.5238278219710801,-0.6001084483564069,-0.5823530057101202,-0.595154289856525,0.523182289325709,0.05497901055600374,1,0,0,0,0
7843,0.2670199509798078,-0.8515745778883269,-0.7377531430643895,-0.4348831323431318,-0.7599375057889698,-0.6008451451224661,-0.5464448887555086,1,0,0,0,0
12971,-1.4810577777281275,0.5831769550081523,0.8356681085113438,0.4172631419032382,0.7806547828492842,-0.5411538877156932,-0.6608367543306088,0,1,0,0,0
10252,-0.5275608347965265,-0.13557397265372612,0.2993284360285146,-0.038392275206737894,0.12152191911950495,-0.27775437090485366,-0.19287003152338028,1,0,0,0,0
12000,-2.0372643277715614,-0.639799750987952,-0.9181151568196773,-0.8004671297918335,-0.9247207217214146,1.9318749090083005,0.5636761703483059,0,1,0,0,0
18711,-0.3686446776412596,1.1043630549772567,1.0302692286157331,0.7016062510300062,1.2540795778298004,-0.6271640416862992,-0.5889085358250533,0,1,0,0,0
12680,-0.2891865990636262,-0.21304138768871175,-0.25362352719493314,-0.32891675627104433,-0.20281329954118013,-0.18047972920492725,-0.6989673761889756,0,1,0,0,0
14645,0.10810379382454094,0.05098956532993746,0.24237201063210798,1.5537525252763762,0.41185425195286013,-0.05562288390610399,0.26989706103043465,0,0,0,0,1
15412,-1.7988900920386612,1.6154646393796765,1.080106100837589,1.3877385360967724,1.3848599079349153,0.3937459560247785,-0.016082602907316158,1,0,0,0,0
11791,-0.6864769919517933,0.22105116874993547,-0.08987380418026408,-0.018082053126254462,0.05090054086274288,1.1208317924972262,0.022048018951050612,0,1,0,0,0
7841,-0.2891865990636262,-0.42481621458908664,-0.2275184988882468,-0.21941816766322064,-0.2342005787664077,-0.7566003749872292,-0.4493851240251204,1,0,0,0,0
6593,1.1410588153337755,0.748654687716021,0.12608597544777775,0.03666724117765739,0.2156837567951877,2.736917317102821,2.540410937738151,1,0,0,0,0
2816,-0.6070189133741599,-0.0466468808384172,0.03827815296165085,-0.11345179159113318,0.045669327658538275,-0.9544132015609972,-1.2119975611924558,0,1,0,0,0
8227,1.8561815225324763,0.012026664276838184,0.8427876616858946,1.4062826519093878,0.6891085517757038,-0.8107120263224697,-0.3843897458574497,0,0,0,0,1
5424,-0.6070189133741599,0.27880793972276496,0.6576792791475731,-0.0021870967154413445,0.7361894706135452,-0.11678799952045167,1.1607670444486402,1,0,0,0,0
5101,1.5383492082219425,-0.5018252425528593,-0.5312861010024156,-0.5355511896116149,-0.490530025772433,-0.4100331450346778,-0.6131734770076503,1,0,0,0,0
18996,-0.20972852048599275,-0.265755900878199,-0.29634084624223817,-0.4348831323431318,-0.34667166265680655,-0.6135308532662337,-0.1131423676377043,0,1,0,0,0
9822,1.8561815225324763,-0.5618739488817535,-0.557391129309102,-0.7483669948897239,-0.5611514040291951,-0.6885923462662851,0.2473653299323088,0,0,0,0,1
15893,1.8561815225324763,-0.32305428477981557,-0.4956883351296614,-0.3536422440211981,-0.5402265512123767,-0.5076236134933702,-0.12874125839794526,0,0,0,1,0
1359,-0.9248512276846935,0.4809566381276683,0.3491653082503704,0.4534683203945347,0.39092939913604174,-0.08757402433459723,-0.5811090904449329,0,1,0,0,0
3171,0.10810379382454094,-0.3555997668359338,-0.4767028599975258,-0.26710303689566,-0.39898379469885253,-0.19900823238586568,-0.9762809897043703,0,1,0,0,0
20562,1.2999749724890424,-0.09065203967485873,-0.1800548110579079,-0.009251521786913842,0.027360081443822185,-0.5451017222002681,-0.8636223342137412,0,1,0,0,0
18141,0.42593610813507465,-0.05535623519146292,-0.32481905894044144,-0.30595737478875873,-0.262972251389533,2.0612059667229756,1.8809158345464307,1,0,0,0,0
8887,-0.3686446776412596,2.1921155749655457,2.8884726071735,1.136951446059499,2.818212325886975,0.6400908278622548,2.540410937738151,1,0,0,0,0
9483,-0.6864769919517933,-0.8396565140367906,-0.9893106885651856,-0.8631639023011519,-0.9404143613340284,0.04870522207292955,-0.5178469223617335,1,0,0,0,0
3677,-0.6864769919517933,-0.6691365235455797,-0.4600905692569072,-0.4958137985845821,-0.4748363861598192,-0.7872882083806584,-0.25266577943763724,1,0,0,0,0
10945,-0.7659350705294268,-0.1717865512795478,0.24711837941514186,1.8716516534926384,0.35431090670660953,-0.7097001013104789,-0.505714451770435,1,0,0,0,0
14368,0.6643103438679749,-0.17224493835076074,-0.4363587253417378,-0.5443817209509555,-0.3885213682904433,1.0741420699929864,1.572404439510554,0,0,0,0,1
15034,0.02864571524690751,-0.6975565219607816,-0.889636944121474,-0.9187962497389979,-0.9037958689045962,0.8225334188427442,0.13817309461062213,1,0,0,0,0
8534,0.9821426581785085,-0.5870852377984648,-0.4482246472993225,-0.6803719035768011,-0.4460647135366939,-0.4819363704470693,-0.016082602907316158,1,0,0,0,0
5414,0.9026845796008751,-0.5843349153711872,-0.7069017459746694,-0.7651450044344711,-0.7076253737469238,1.3059062731340991,1.2777587251504472,1,0,0,0,0
15293,-1.2426835419952273,0.0037756969950053965,-0.27498218671858565,-0.2017571049845394,-0.262972251389533,1.4018123322127063,0.5290119686588816,0,0,0,0,1
15636,1.8561815225324763,0.48645728298222346,0.7098893357609458,0.018123125365042084,0.5530970084663843,1.0502971497061537,2.540410937738151,0,0,0,1,0
11248,-0.9248512276846935,-0.2263346127538868,-0.24175760523734846,-0.423403441601989,-0.2289693655622031,-0.08673181964455443,-0.5247797626996183,1,0,0,0,0
17382,-0.6070189133741599,-0.39502105496024603,-0.6523185049697796,-0.6194412373353508,-0.6867005209301054,0.4102215852737383,-0.4710502500810106,1,0,0,0,0
9520,-0.9248512276846935,-0.46561266392703765,-0.3366849808980262,-0.4834510547095052,-0.262972251389533,-1.0877447315533748,-0.8462902333690291,1,0,0,0,0
9389,0.6643103438679749,-0.05123075155054652,-0.3319386121149923,-0.3766016255034837,-0.2158913325516916,2.167902773392754,2.540410937738151,0,0,0,1,0
14134,-1.1632254634175938,0.2004237505453535,0.743113917242183,0.5073345615645125,0.7388050772156475,-0.783393011689211,-0.538645443375388,0,0,0,0,1
4326,1.8561815225324763,-0.6746371684001349,-0.6665576113188812,-0.751016154291526,-0.6500820285006732,-0.392504759923165,1.503942641173941,1,0,0,0,0
17973,-0.13027044190835935,0.6895227555295527,,0.626546734645611,1.0291374100490027,-0.12710500697347418,0.5004140022651065,1,0,0,0,0
19616,0.3464780295574412,-1.1765710113782961,-1.2100168369762614,-1.2172682090087108,-1.269980793198918,-1.7552972239984321,-0.817692266975254,0,1,0,0,0
5866,1.2999749724890424,-0.7942761939867103,-0.8255609655505165,-0.7669111107023392,-0.7730155387994813,0.08455155919286986,0.01944820382434379,1,0,0,0,0
15400,-0.9248512276846935,0.47637276741553897,0.31831391116065016,0.23623724944675545,0.2549178558267222,-0.25396208841114876,-0.13914051890477255,1,0,0,0,0
15515,-1.3221416205728607,-0.07827558875210955,-0.29871403063375507,-0.1761485641004516,-0.18711965992856633,0.8481153863027899,-0.19980287186126514,1,0,0,0,0
19113,-0.9248512276846935,0.007442793564708857,-0.46483693803994114,-0.19999099871667128,-0.3911369748925456,0.8918573923918802,0.5220791283209967,1,0,0,0,0
9554,-0.7659350705294268,-0.17407848663561248,-0.2109062081476282,0.03843334744552551,-0.16881041371385022,-0.7147006916576072,-1.0594750737589886,0,1,0,0,0
17470,-0.20972852048599275,0.8004524267630824,0.19016195401873523,0.26714410913444764,0.2287617898056992,1.8963970364402536,1.9528440530519862,0,0,0,0,1
9181,-0.6070189133741599,2.0050936499106693,1.246229008243775,1.6826782828307492,1.4084003673538361,1.5293010671679126,0.6174056829669136,1,0,0,0,0
11111,0.18756187240217437,-0.27171493280396714,-0.16581570470880627,0.08700126981189893,-0.11911388827390655,-0.17779520175541624,-0.16860509034078325,1,0,0,0,0
14823,1.8561815225324763,-1.0798513393523674,-1.1079699081410328,-1.0671491762399203,-1.120891216879087,-1.25608039397565,-1.0707409393080516,0,0,0,0,1
9935,-1.957806249193928,-0.7264349074471963,-0.6523185049697796,-0.8569825303636135,-0.6579288483069802,-0.12199914104009059,-0.6643031744995512,0,0,0,1,0
15439,-0.6070189133741599,-0.16124364864165036,-0.4221196189926361,-0.3766016255034837,-0.37544333527993184,0.5380787847808383,0.04891277526035447,1,0,0,0,0
16311,0.2670199509798078,0.5689669558005513,0.3539116770334043,0.19120153961611827,0.38569818593183713,0.09144711009259437,-0.6729692249219074,0,1,0,0,0
6548,-0.05081236333072591,-0.7539381317199723,-0.6713039801019152,-0.24767586794911062,-0.613463536071241,-0.794604861625404,-0.34539251895684736,1,0,0,0,0
8691,0.42593610813507465,-0.9812981190415869,-1.0628794047022108,-1.0212304132753491,-1.0633478716328364,1.3519643421208065,0.39382158207012663,1,0,0,0,0
3053,0.3464780295574412,0.27697439143791325,0.2755965921133452,0.33867141298310666,0.30461438126666585,-0.7776028544451677,-1.169533914122911,0,1,0,0,0
4827,0.18756187240217437,-0.1969978401962591,-0.08750061978874714,-0.20440626438634157,-0.16881041371385022,-1.0093670575862803,0.18150334672240256,1,0,0,0,0
3309,-0.2891865990636262,-0.90520586522024,-0.9347274475602959,-1.089225504588272,-1.0633478716328364,-1.1128003210821438,-1.3679864687948653,0,1,0,0,0
15375,-1.7194320134610277,-0.1901220341280651,0.024039046612549193,0.012824806561437712,0.0038196220249014957,-0.8600336384830924,-0.4528515441940628,1,0,0,0,0
639,1.4588911296443092,-0.6627191045485987,-0.680796717667983,-0.7819230139792183,-0.6108479294691388,-0.2609102771040006,-0.07414514073710192,0,0,0,1,0
6132,-0.05081236333072591,-1.0060510208870852,-1.0249084544379397,-0.8137129268008445,-1.0241137726013019,-0.5053075505957529,-0.4710502500810106,0,1,0,0,0
3600,-0.20972852048599275,0.20454923418626988,0.08336865640047278,0.14528277665154704,0.2261461832035969,0.3400554070345597,0.9718471452412775,1,0,0,0,0
3140,-2.116722406349195,-0.24421170853119117,-0.35329727163864477,-0.44371366368247245,-0.4225242541177732,0.6235625608201675,-0.8298247375665525,0,1,0,0,0
9657,0.2670199509798078,-0.08285945946423888,-0.07088832904812853,-0.07194829429623226,-0.019720837394019194,-0.9987868611676195,-1.1911990401788013,0,1,0,0,0
17899,0.5848522652903415,-0.45140266471943674,-0.4600905692569072,-0.3209692780656378,-0.4408335003324893,0.37074324042798884,0.07404432148518712,1,0,0,0,0
10860,-1.2426835419952273,-0.7099329728835307,-0.469583306822975,-0.5373172958794831,-0.412061827709364,-0.17795311513479933,0.4822152963781587,1,0,0,0,0
18727,-0.6864769919517933,0.43832664050486553,0.783458051897971,0.3881223884834141,0.7361894706135452,-0.9710993819824674,-1.2310628721216392,0,1,0,0,0
5980,-0.20972852048599275,0.039988275620827074,0.156937372537498,0.372227432072601,-0.004027197781405401,-0.6278483329969586,-0.614040082049886,0,1,0,0,0
4483,1.4588911296443092,-0.14290816579313306,0.285089329679413,1.4080487581772558,0.2470710360204153,-1.4127304663235833,-0.9797474098733128,1,0,0,0,0
8445,0.5053941867127081,-0.40968944123905987,-0.6048548171394408,-0.5417325615491533,-0.5689982238355019,0.9473376263484397,0.8392565737792294,1,0,0,0,0
13028,-0.7659350705294268,0.1610024624210413,0.20914742915087076,0.16294383933022827,0.2758427086435406,-0.43024605759570134,-0.8211586871441964,0,1,0,0,0
20440,-1.7988900920386612,6.227755349924204,4.203216760073887,4.657684291054604,4.133862446744431,1.3820731597898313,0.8773871956375962,1,0,0,0,0
701,0.2670199509798078,-0.620089106925796,-0.8160682279844487,-0.8304909363455917,-0.8593305566688572,1.1510458857525065,1.942444792545159,1,0,0,0,0
15312,-0.9248512276846935,-0.34780718662531396,0.10235413153260832,-0.12139926979653974,-0.1923508731327709,-1.0169995375897918,-0.8714217795938617,0,0,0,0,1
2802,1.2999749724890424,-0.46194556735733416,-0.44110509412477167,-0.5929496433173289,-0.43298668052618244,-0.6844865984023271,-1.2518613931352938,0,1,0,0,0
20389,-0.20972852048599275,-0.48303137263312906,-0.8113218592014149,-0.7527822605593942,-0.8305588840457319,3.2576630045148183,2.540410937738151,1,0,0,0,0
18598,0.5053941867127081,1.735562052037465,1.998528460354646,1.1740396776847295,1.4764061390084957,0.603139097086633,-0.039480939047677584,0,0,0,0,1
8797,-0.05081236333072591,0.19675665397565004,-0.31295313698285676,-0.28653020584220934,-0.2838971042063514,3.517746340358615,2.540410937738151,0,0,0,0,1
7713,0.18756187240217437,-0.7255181333047704,-0.7306335898898387,-0.6529972564248452,-0.7547062925847652,0.06807592994391053,0.48828153167380794,1,0,0,0,0
304,1.061600736756142,-0.667302975260728,-0.6665576113188812,-0.4843341078434393,-0.6056167162649342,-0.5569978634471207,-0.9494162333950664,0,0,0,1,0
14390,0.5053941867127081,-0.00951752807016965,-0.0305441943923405,-0.10020599458212225,0.12413752572160724,0.13855793494185484,0.27163027111490584,0,0,0,0,1
17871,-0.6070189133741599,0.8999224212162887,1.0634938100969704,1.1749227308186636,1.1599177401541176,-0.4679347174751101,0.15723840553980553,0,0,0,1,0
17167,0.42593610813507465,0.16650310727559647,-0.41025369703505143,-0.4401814511467362,-0.34144044945260194,3.374308354085726,2.540410937738151,0,0,0,0,1
2850,0.42593610813507465,-0.2698813845191154,-0.4529710160823564,-0.4746205233701646,-0.38590576168834106,-0.10383910241104591,-0.9875468552534332,0,1,0,0,0
14247,-0.20972852048599275,0.21921762046508375,0.35153849264188736,0.4614157985999413,0.41970107175916704,-0.5139927864618176,-0.7171660820759234,0,0,0,0,1
4458,0.9821426581785085,-0.2501707404569593,-0.018678272434755783,0.5453058463236772,0.09798145970058425,-1.0001554437889388,-0.5429784685865661,1,0,0,0,0
13213,-0.9248512276846935,0.6702704985386094,0.46307815904318367,0.38282406967980975,0.5583282216705888,-0.4682505442338761,0.2161675484118269,0,1,0,0,0
10950,0.8232265010232418,-1.082143274708432,-1.0699989578767617,-0.7695602701041414,-1.0371918056118135,-0.14394910077432727,-0.42338697275805215,1,0,0,0,0
20322,-1.6399739348833944,-1.0968116609872458,-1.098477170574965,-1.1687002866423375,-1.0973507574601664,-0.6839075826779227,2.540410937738151,0,0,0,0,1
3569,0.5053941867127081,-0.30563557607372416,-0.47195649121449196,-0.41987122906625274,-0.4172930409135686,0.5286566198109861,0.20403507782052838,1,0,0,0,0
15599,-0.05081236333072591,-0.47111330878159285,-0.30583358380830594,-0.7580805793629986,-0.6422352086943663,-1.266397401428672,-1.2570610233887074,0,1,0,0,0
5383,-0.7659350705294268,2.136650739348781,4.255426816687259,2.1586439220212084,4.301261269278979,-0.3972421613046549,0.8071921872165119,1,0,0,0,0
7879,0.3464780295574412,-0.5760839480893544,-0.6736771644934321,-0.5567444648260323,-0.5297641248039675,0.4214334352099307,0.2161675484118269,1,0,0,0,0
5912,0.2670199509798078,-0.6306320095636934,-0.36990956237926337,0.007526487757833339,-0.412061827709364,-0.9696255237748926,-0.7275653425827506,1,0,0,0,0
3731,1.1410588153337755,-0.36476750826019244,-0.4316123565587039,-0.4057423789233078,-0.4617583531493077,0.445541544462402,0.269030455988199,1,0,0,0,0
436,1.8561815225324763,-1.0207194071658992,-1.0462671139615922,-1.0750966544453269,-1.050269838622325,-1.1441198079931048,-0.589775140867289,0,0,0,1,0
9140,-1.4810577777281275,-0.20708235576294362,-0.31532632137437366,-0.2706352494313962,-0.3388248428504997,0.45954319743436073,0.7551958846823753,0,1,0,0,0
14171,0.6643103438679749,-0.1282397795143192,-0.14683022957667072,-0.17173329843078128,-0.001411591179303102,-0.47672522892743036,-0.4433188887294711,0,0,0,0,1
19745,-1.4810577777281275,-0.4651542768558247,-0.5217933634363477,-0.49404769231671397,-0.5663826172333997,-0.19511303569441837,-0.8887538804385738,0,1,0,0,0
9767,-0.6070189133741599,0.04778085583144693,0.18304240084418438,1.0636580359429717,0.16860283795734632,-0.6357440019661086,-0.9026195611143436,1,0,0,0,0
2929,0.9026845796008751,-0.8185707087609958,-0.7377531430643895,-0.5841191119779883,-0.8200964576373226,-1.5422720752107686,-1.4147831410755882,0,1,0,0,0
9104,-1.2426835419952273,0.08215988617241687,-0.006812350477171067,0.05874356952600895,-0.022336443996121492,0.11781864444955471,-0.6166398971765928,0,1,0,0,0
889,-0.6070189133741599,3.6905829107606225,2.378237962997357,2.760886159364239,2.669122749567144,1.4618194163782452,1.096638271323205,1,0,0,0,0
2560,0.2670199509798078,-0.578834270516632,-0.5360324697854494,-0.4887493735131096,-0.5062236653850468,-0.7214909669710762,-1.1634676788272618,0,0,0,0,1
16691,-1.004309306262327,0.3645263220395834,0.4345999463449804,0.3104137126972167,0.5269409424453613,-0.6003714049843171,-0.142606939073715,1,0,0,0,0
19568,0.5053941867127081,-0.5238278219710801,-0.6167207390970255,-0.6150259716656805,-0.6056167162649342,-0.46772416630259944,-0.9485496283528309,0,1,0,0,0
14919,-0.5275608347965265,-0.7369778100850938,-0.9252347099942281,-0.7969349172560973,-0.9090270821088008,1.1253586427062057,-0.346259123999083,0,0,0,0,1
16590,-0.2891865990636262,-0.9991752148188913,-1.0011766105227702,-0.9320420467480088,-1.0293449858055066,-0.3888727521973562,-0.817692266975254,0,1,0,0,0
3108,-1.560515856305761,0.7358198497220588,0.6980234138033611,0.44463778905519413,0.6341808131315555,-0.14310689608428445,-1.0603416788012243,0,1,0,0,0
15230,-0.6864769919517933,0.3365647106955945,-0.24887715841189928,-0.3580575096908684,-0.2394317919706123,3.800674478419819,2.540410937738151,0,0,0,0,1
3337,-1.560515856305761,-0.0214355919217059,-0.13259112322756905,-0.33156591567284655,-0.32836241644209047,0.09097336995444508,-0.6435046534858967,0,1,0,0,0
10135,-0.3686446776412596,-0.17728719613410301,-0.3770291155538142,-0.36247277536053873,-0.29959074381896517,0.5821366176286947,0.5220791283209967,1,0,0,0,0
10474,-0.7659350705294268,0.42457502836847755,-0.23463805206279761,0.13998445784794267,-0.07726418264026977,1.3424895393578267,0.7040661871904744,1,0,0,0,0
16762,0.5053941867127081,-0.10577881302488551,-0.18242799544942487,0.13910140471400861,-0.07464857603816748,0.6291421668917001,0.26989706103043465,0,0,0,0,1
